record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_3nwoHMSdhwyBJyMNA,8846279,new_entry,original,,,"March 9 - As an anti-disinformation measure, state of Johor police in Malaysia have opened six investigation papers in connection with false reports on the Covid-19 infection after police received six reports on the matter between January and March 7 this year. Four of the cases were being investigated under Sections 203 and 505 of the Penal Code and the other two under Section 233 of the Communications and Multimedia Act 1998 (CMA). Sections 203 and 505 of the Penal Code deal with giving false information and statements conducing to public mischief, while Section 233 of the CMA is regarding improper use of network facilities or network service.

",2020-03-09,2020-03-09,,Malaysia,MYS,MY,Provincial,0,Johor,,Anti-Disinformation Measures,,,"",Malaysia,,,Johor,,,,,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","Provincial/State Government,Police",51.1020509407504,46.3390994803653,42.3008652090692,1,https://www.malaymail.com/news/malaysia/2020/03/09/johor-police-probing-six-cases-of-false-reports-on-covid-19/1844738 ; https://www.astroawani.com/berita-malaysia/polis-johor-siasat-enam-kes-berita-palsu-covid19-232997,2020-12-14,2020-12-14T19:18:23Z
R_2THOiPaIeqQ0ZOmNA,4960503,new_entry,original,,,March 16 - The Malaysia Communications and Multimedia Commission (MCMC) has launched an official Telegram channel for the Sebenarnya.my news portal as part of a measure to curb the spread of fake news regarding Covid-19 on social media. Members of the public can join the Telegram channel through https://t.me/sebenarnyamy and receive the latest and most accurate information about Covid-19 verified by authorities such as the Ministry of Health.,2020-03-16,2020-03-16,,Malaysia,MYS,MY,National,0,,,Anti-Disinformation Measures,,,"",Malaysia,,,,,,,,,Voluntary/Recommended but No Penalties,"National Government,Other (Please specify in the text box)",49.2341531141848,46.7346561211786,42.8072977790968,2,https://www.hmetro.com.my/mutakhir/2020/03/555244/covid-19-sertai-telegram-skmm-tangani-berita-palsu ; https://www.thestar.com.my/tech/tech-news/2020/03/16/covid-19-mcmc-launches-telegram-channel-for-anti-fake-news-portal-sebenarnyamy,2020-12-15,2020-12-15T04:23:04Z
R_eL0h0gTRMkabNuxNA,8177235,new_entry,original,,,"March 23 - The Malaysian Communications and Multimedia Commission (MCMC), with the cooperation of the police, is investigating the cases of individuals alleged to have spread fake news about COVID-19. The commission said the investigations are being conducted under section 233 of the Communications and Multimedia Act 1988 which carries a maximum fine of RM50,000 or one year of imprisonment or both, upon conviction. To date, the MCMC has received 43 reports from members of the public, with 18 suspects identified. Six of them, including a celebrity, have been charged in court under Section 505 (b) of the Penal Code which carries a maximum jail term of two years or a fine or both, if found guilty.",2020-01-25,2020-03-18,,Malaysia,MYS,MY,National,0,,,Anti-Disinformation Measures,,,"",Malaysia,,,,,,,,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","National Government,Police,Other (Please specify in the text box)",49.6801917407872,46.6666744309057,42.7471979209896,2,https://www.mcmc.gov.my/en/media/press-clippings/covid-19-fake-news-mcmc-police-investigating-five ; https://www.malaymail.com/news/malaysia/2020/03/22/communications-ministry-probes-42-cases-of-fake-news-on-covid-19-and-mco/1849028 ; https://www.malaymail.com/news/malaysia/2020/03/18/police-say-already-opened-40-cases-on-covid-19-fake-news-since-january-25/1847756,2020-12-18,2020-12-18T05:49:41Z
R_viqGXijPmp6ytnXNA,7220675,new_entry,original,,,"Malaysian government's Quick Response Team (PRP) was set up on March 24 to counter fake news pertaining to the movement control order (MCO), Bantuan Prihatin Nasional (BPN), Welfare Department aid, and other hotly debated topics in the wake of the Covid-19 pandemic. The focus of PRP is to monitor and clarify suspicious news as well as announcements and to obtain clarification from those involved so as not to cause concern and apprehension among the public. PRP which comprised of department and agency officers under the Ministry of Communications and Multimedia in cooperation with the National Security Council (NSC) would continue to function throughout the MCO.",2020-04-21,2020-03-24,,Malaysia,MYS,MY,National,0,,,Anti-Disinformation Measures,,,"",Malaysia,,,,,,,,,Voluntary/Recommended but No Penalties,"National Government,Other (Please specify in the text box)",51.0275400246002,46.2321246584111,41.4557765810081,1,https://www.malaysiakini.com/news/521875 ; https://www.mcmc.gov.my/en/media/press-clippings/saifuddin-205-fake-news-items-%E2%80%98busted%E2%80%99-by-communic,2020-12-17,2020-12-17T22:59:39Z
R_DFSOK8TwRdvV8HvDo,995151,new_entry,original,,,"Muhyiddin added that all nurseries, government and private schools, including boarding schools, international schools, tahfiz centres as well as primary, secondary and pre-university education institutions will be closed. This also includes all public and private universities as well as vocational training centres.

",2020-03-16,2020-03-18,2020-03-31,Malaysia,MYS,MY,National,1,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Malaysia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,49.6801917407872,46.6666744309057,42.7471979209896,2,https://www.thestar.com.my/news/nation/2020/03/16/malaysia-announces-restricted-movement-measure-after-spike-in-covid-19-cases?utm_source=outbreak.my,2020-09-23,2020-09-23T12:59:18Z
R_DFSOK8TwRdvV8HvDq,995151,new_entry,original,,,"Muhyiddin added that all nurseries, government and private schools, including boarding schools, international schools, tahfiz centres as well as primary, secondary and pre-university education institutions will be closed. This also includes all public and private universities as well as vocational training centres.

",2020-03-16,2020-03-18,2020-03-31,Malaysia,MYS,MY,National,1,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Malaysia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,49.6801917407872,46.6666744309057,42.7471979209896,2,https://www.thestar.com.my/news/nation/2020/03/16/malaysia-announces-restricted-movement-measure-after-spike-in-covid-19-cases?utm_source=outbreak.my,2020-09-23,2020-09-23T12:59:18Z
R_DFSOK8TwRdvV8HvEp,995151,new_entry,original,,,"Muhyiddin added that all nurseries, government and private schools, including boarding schools, international schools, tahfiz centres as well as primary, secondary and pre-university education institutions will be closed. This also includes all public and private universities as well as vocational training centres.

",2020-03-16,2020-03-18,2020-03-31,Malaysia,MYS,MY,National,1,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Malaysia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,49.6801917407872,46.6666744309057,42.7471979209896,2,https://www.thestar.com.my/news/nation/2020/03/16/malaysia-announces-restricted-movement-measure-after-spike-in-covid-19-cases?utm_source=outbreak.my,2020-09-23,2020-09-23T12:59:18Z
R_DFSOK8TwRdvV8HvBr,995151,new_entry,original,,,"Muhyiddin added that all nurseries, government and private schools, including boarding schools, international schools, tahfiz centres as well as primary, secondary and pre-university education institutions will be closed. This also includes all public and private universities as well as vocational training centres.

",2020-03-16,2020-03-18,2020-03-31,Malaysia,MYS,MY,National,1,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Malaysia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,49.6801917407872,46.6666744309057,42.7471979209896,2,https://www.thestar.com.my/news/nation/2020/03/16/malaysia-announces-restricted-movement-measure-after-spike-in-covid-19-cases?utm_source=outbreak.my,2020-09-23,2020-09-23T12:59:18Z
R_1C7QIkzj9fqgzwFNA,4213225,new_entry,original,,,"Malaysians will be barred from leaving the country and restrictions placed on the entry of all tourists and foreign visitors into Malaysia.
",2020-03-16,2020-03-18,2020-03-31,Malaysia,MYS,MY,National,0,,,External Border Restrictions,,,"",Malaysia,All countries,,,,,All (Travelers + Residents),Inbound/Outbound,All kinds of transport,Mandatory (Unspecified/Implied),National Government,49.6801917407872,46.6666744309057,42.7471979209896,2,https://www.thestar.com.my/news/nation/2020/03/16/malaysia-announces-restricted-movement-measure-after-spike-in-covid-19-cases?utm_source=outbreak.my,2020-09-21,2020-09-21T20:39:45Z
R_QgIen8QiLlizEYxBu,554717,new_entry,original,,,"The Ministry of Health would like to advise all devotees and visitors to always practice good personal hygiene, wash hands frequently with soap and water or sanitisers, wear a face mask, and avoid touching eyes, nose and mouth frequently, to reduce the risk of 2019- nCoV infection during during Thaipusam festival (religious festival).",2020-02-06,2020-02-06,,Malaysia,MYS,MY,National,0,,,Hygiene,Hygiene measures for public areas,,"",Malaysia,,,,,,,,,Voluntary/Recommended but No Penalties,National Government,51.6070112997647,46.0897922167994,40.9693258048221,4,https://www.moh.gov.my/moh/resources/COVID-19/PRESS%20RELEASE/PR_6_Feb.pdf,2020-09-18,2020-09-18T23:46:59Z
